Frame #,Elbow Pink X,Elbow Pink Y,Hand Pink X,Hand Pink Y,Head Pink X,Head Pink Y,Shoulder Green X,Shoulder Green Y,Seconds,Timestamp (microseconds)
3274.0,709.0048218,909.3397827,917.8422852,739.5,273.622986,997.762756,491.354919,1008.61633,54.56666667,1658789455550000.0
3275.0,709.7922363,911.6914673,921.1577148,743.5,273.622986,997.762756,491.561401,1009.07269,54.58333333,1658789455566666.5
3276.0,710.7495728,913.8325195,923.5,747.8422852,273.668121,997.734192,491.5,1009.5,54.6,1658789455583333.2
3277.0,711.9204102,915.7993164,925.6558228,752.8157349,273.668121,997.734192,491.376587,1009.62341,54.61666667,1658789455600000.0
3278.0,712.3635254,918.7752686,928.0,757.0922241,273.668121,997.734192,491.639893,1010.16547,54.63333333,1658789455616666.5
3279.0,712.6142578,921.3551636,930.3236694,761.2270508,273.668121,997.734192,491.521118,1010.29108,54.65,1658789455633333.5
3280.0,712.6142578,921.3551636,930.3236694,761.2270508,273.668121,997.734192,491.360107,1010.54498,54.66666667,1658789455650000.0
3281.0,714.3143921,925.3048706,934.5,769.5,273.668121,997.734192,491.766205,1010.95367,54.68333333,1658789455666666.8
3282.0,715.2098999,927.6369019,937.1577148,773.5,273.61261,997.843872,491.5,1011.5,54.7,1658789455683333.5
3283.0,715.7028198,929.6322021,939.1577148,777.5,273.61261,997.843872,491.5,1011.5,54.71666667,1658789455700000.0
3284.0,715.7028198,929.6322021,939.1577148,777.5,273.61261,997.843872,491.5,1011.5,54.73333333,1658789455716666.8
3285.0,717.2098999,933.6369019,943.1577148,785.5,273.61261,997.843872,491.355896,1011.69421,54.75,1658789455733333.2
3286.0,717.7190552,935.3202515,945.1577148,789.5,273.61261,997.843872,491.350616,1011.76544,54.76666667,1658789455750000.0
3287.0,717.7190552,935.3202515,945.1577148,789.5,273.367828,997.876465,491.39151,1012.12531,54.78333333,1658789455766666.8
3288.0,719.1680298,939.0430298,948.40625,796.6640625,273.195251,997.808899,491.521118,1012.29108,54.8,1658789455783333.2
3289.0,719.4386597,940.7156982,949.7290039,800.2547607,273.195251,997.808899,491.521118,1012.29108,54.81666667,1658789455800000.0
3290.0,719.5,942.5,951.7124634,803.7608032,273.195251,997.808899,491.695251,1012.8595,54.83333333,1658789455816666.5
3291.0,720.3685303,944.3685303,952.9642944,807.2000122,273.195251,997.808899,491.74884,1013.0282,54.85,1658789455833333.2
3292.0,720.3570557,945.7377319,954.1821899,810.8178101,273.195251,997.808899,491.5,1013.5,54.86666667,1658789455850000.0
3293.0,720.8485107,947.3044434,954.5,814.5,273.195251,997.808899,491.5,1013.5,54.88333333,1658789455866666.5
3294.0,720.7384644,948.9537354,955.8640747,816.9333496,273.195251,997.808899,491.5,1013.5,54.9,1658789455883333.5
3295.0,721.5678101,951.0270996,957.2944336,819.7858887,273.195251,997.808899,491.5,1013.5,54.91666667,1658789455900000.0
3296.0,722.0462646,952.2615356,957.6359253,822.6856079,273.195251,997.808899,491.355896,1013.69421,54.93333333,1658789455916666.8
3297.0,722.5,953.5,959.6398926,825.1654663,273.195251,997.808899,491.5,1014.0,54.95,1658789455933333.5
3298.0,722.5,955.0,959.6359253,828.6856079,273.195251,997.808899,491.5,1015.0,54.96666667,1658789455950000.0
3299.0,722.5,956.772583,961.5,831.5,273.195251,997.808899,491.5,1015.0,54.98333333,1658789455966666.8
3300.0,723.956665,958.4550171,963.0,834.5,273.195251,997.808899,491.5,1015.0,55.0,1658789455983333.2
3301.0,723.5,958.8535767,963.5,836.8535767,273.278656,998.244019,491.356934,1015.12097,55.01666667,1658789456000000.0
3302.0,723.5,960.5,964.59021,840.199585,273.278656,998.244019,491.333344,1015.19421,55.03333333,1658789456016666.8
3303.0,724.5,962.5,965.8609619,842.6605225,273.278656,998.244019,491.5,1015.5,55.05,1658789456033333.2
3304.0,724.3585815,962.6414185,967.1713257,846.1088257,273.278656,998.244019,491.5,1015.5,55.06666667,1658789456050000.0
3305.0,724.5,964.5,968.1245117,848.4769897,273.225311,998.0448,491.5,1015.5,55.08333333,1658789456066666.5
3306.0,724.2927856,965.7178345,968.59021,852.199585,273.297058,997.950256,491.5,1015.5,55.1,1658789456083333.2
3307.0,724.3917236,966.8917236,970.1821899,854.1821899,273.297058,997.950256,491.5,1015.5,55.11666667,1658789456100000.0
3308.0,724.6414185,968.3585815,971.0723877,856.8706055,273.297058,997.950256,491.5,1015.5,55.13333333,1658789456116666.5
3309.0,724.7923584,969.0914307,971.5,859.5,273.297058,997.950256,491.5,1015.5,55.15,1658789456133333.5
3310.0,724.6414185,970.3585815,972.2828979,861.6610718,273.297058,997.950256,491.5,1016.0,55.16666667,1658789456150000.0
3311.0,724.6414185,970.3585815,972.2828979,861.6610718,273.246613,997.933594,491.5,1016.0,55.18333333,1658789456166666.8
3312.0,725.3763428,972.3311768,973.5,866.0,273.195343,997.924866,491.5,1016.0,55.2,1658789456183333.5
3313.0,725.8609619,972.6605225,974.3143921,867.6359253,272.975708,997.997314,491.5,1016.0,55.21666667,1658789456200000.0
3314.0,725.9811401,973.788269,974.7858887,869.6398926,272.879181,998.112488,491.644104,1016.30579,55.23333333,1658789456216666.8
3315.0,726.0396729,974.3511963,975.3640747,870.6856079,272.879181,998.112488,491.644104,1016.30579,55.25,1658789456233333.2
3316.0,726.5230103,974.8754883,975.6610718,871.6610718,272.879181,998.112488,491.5,1017.0,55.26666667,1658789456250000.0
3317.0,726.227417,976.5,976.0357056,873.2000122,272.879181,998.112488,491.5,1017.0,55.28333333,1658789456266666.8
3318.0,726.1363525,977.2075806,976.3782349,874.0969238,272.879181,998.112488,491.5,1017.5,55.3,1658789456283333.2
3319.0,726.5994263,977.6988525,977.3389282,875.3389282,272.879181,998.112488,491.5,1017.5,55.31666667,1658789456300000.0
3320.0,726.4983521,978.5,977.5,877.1577148,272.879181,998.112488,491.5,1017.5,55.33333333,1658789456316666.5
3321.0,726.6137695,978.6009521,978.3585815,876.6414185,272.949158,998.042358,491.5,1017.5,55.35,1658789456333333.2
3322.0,726.5927734,978.9905396,978.3295898,877.7815552,273.020203,997.940857,491.5,1017.5,55.36666667,1658789456350000.0
3323.0,726.8636475,979.7924194,978.6414185,878.3585815,273.020203,997.940857,491.5,1017.5,55.38333333,1658789456366666.5
3324.0,726.8917236,980.3917236,978.6488037,878.9603271,273.020203,997.940857,491.5,1017.5,55.4,1658789456383333.5
3325.0,726.7766113,980.5,978.6414185,880.3585815,272.949158,998.042358,491.5,1017.5,55.41666667,1658789456400000.0
3326.0,726.7910156,980.6898804,978.9603271,880.6488037,272.879181,998.112488,491.5,1017.5,55.43333333,1658789456416666.8
3327.0,726.8485107,981.3044434,978.6414185,882.3585815,272.879181,998.112488,491.5,1017.5,55.45,1658789456433333.5
3328.0,727.0030518,981.9318237,978.6856079,883.3640747,272.879181,998.112488,491.5,1017.5,55.46666667,1658789456450000.0
3329.0,726.7479248,982.2653198,979.3601074,883.8345337,272.879181,998.112488,491.5,1017.5,55.48333333,1658789456466666.8
3330.0,726.6325073,982.3657837,979.3763428,884.3311768,272.879181,998.112488,491.5,1017.5,55.5,1658789456483333.2
3331.0,726.8858643,982.7336426,979.6236572,884.6688232,272.879181,998.112488,491.5,1017.5,55.51666667,1658789456500000.0
3332.0,727.0220337,982.8648071,979.5,884.8535767,272.879181,998.112488,491.5,1017.5,55.53333333,1658789456516666.8
3333.0,727.0220337,982.8648071,979.5,886.1464233,272.785034,998.013611,491.5,1017.5,55.55,1658789456533333.2
3334.0,727.0220337,982.8648071,979.5,886.1464233,272.828522,998.046631,491.5,1017.5,55.56666667,1658789456550000.0
3335.0,726.8485107,983.3044434,979.6236572,886.6688232,272.828522,998.046631,491.5,1017.5,55.58333333,1658789456566666.5
3336.0,726.8485107,983.3044434,979.6236572,886.6688232,272.828522,998.046631,491.5,1017.5,55.6,1658789456583333.2
3337.0,726.8485107,983.3044434,979.6236572,886.6688232,272.52359,998.014282,491.5,1017.5,55.61666667,1658789456600000.0
3338.0,726.8485107,983.3044434,979.730896,887.0,272.41922,998.023315,491.5,1017.5,55.63333333,1658789456616666.5
3339.0,726.8485107,983.3044434,979.730896,887.0,272.41922,998.023315,491.5,1017.5,55.65,1658789456633333.5
3340.0,726.8485107,983.3044434,979.6236572,886.6688232,272.41922,998.023315,491.5,1017.5,55.66666667,1658789456650000.0
3341.0,726.9319458,983.5,979.6236572,886.6688232,272.41922,998.023315,491.5,1017.5,55.68333333,1658789456666666.8
3342.0,726.9319458,983.5,979.7590332,886.5,272.41922,998.023315,491.5,1017.5,55.7,1658789456683333.5
3343.0,726.9319458,983.5,979.833313,886.8687744,272.41922,998.023315,491.5,1017.5,55.71666667,1658789456700000.0
3344.0,726.9319458,983.5,979.7233276,887.0566406,272.41922,998.023315,491.5,1017.5,55.73333333,1658789456716666.8
3345.0,726.9319458,983.5,979.5,887.5,272.41922,998.023315,491.5,1017.5,55.75,1658789456733333.2
3346.0,726.9319458,983.5,979.6205444,887.8134155,272.41922,998.023315,491.5,1017.5,55.76666667,1658789456750000.0
3347.0,726.9319458,983.5,979.730896,888.0,272.527649,997.967346,491.5,1017.5,55.78333333,1658789456766666.8
3348.0,726.9319458,983.5,979.730896,888.0,272.6203,998.06958,491.5,1017.5,55.8,1658789456783333.2
3349.0,726.9319458,983.5,979.730896,888.0,272.6203,998.06958,491.5,1017.5,55.81666667,1658789456800000.0
3350.0,726.9319458,983.5,979.730896,888.0,272.6203,998.06958,491.5,1017.5,55.83333333,1658789456816666.5
3351.0,726.9319458,983.5,979.730896,888.0,272.6203,998.06958,491.5,1017.5,55.85,1658789456833333.2
3352.0,727.1152344,984.0280151,979.7590332,888.5,272.6203,998.06958,491.5,1017.5,55.86666667,1658789456850000.0
3353.0,726.977356,984.161377,979.6082764,889.3126221,272.516235,998.079651,491.5,1017.5,55.88333333,1658789456866666.5
3354.0,727.0220337,984.3820801,979.5,889.5,272.516235,998.079651,491.5,1017.5,55.9,1658789456883333.5
3355.0,727.0220337,984.3820801,979.5,889.5,272.516235,998.079651,491.5,1017.5,55.91666667,1658789456900000.0
3356.0,726.7910156,984.5704956,979.6205444,889.8134155,272.516235,998.079651,491.5,1017.5,55.93333333,1658789456916666.8
3357.0,726.7910156,984.5704956,979.730896,890.0,272.516235,998.079651,491.5,1017.5,55.95,1658789456933333.5
3358.0,726.6325073,984.6342163,979.6107788,890.1715088,272.516235,998.079651,491.5,1017.5,55.96666667,1658789456950000.0
3359.0,726.8043213,984.8551025,979.5982666,890.8119507,272.516235,998.079651,491.5,1017.5,55.98333333,1658789456966666.8
3360.0,726.9938354,985.0370483,979.5,891.1394653,272.516235,998.079651,491.5,1017.5,56.0,1658789456983333.2
3361.0,727.3608398,984.9656372,979.5,891.1394653,272.516235,998.079651,491.5,1017.5,56.01666667,1658789457000000.0
3362.0,727.3397827,985.0048218,979.6082764,891.3126221,272.516235,998.079651,491.5,1017.5,56.03333333,1658789457016666.8
3363.0,727.3397827,985.0048218,979.6082764,891.6873779,272.529236,998.030701,491.5,1017.5,56.05,1658789457033333.2
3364.0,727.3397827,985.0048218,979.6082764,891.6873779,272.529236,998.030701,491.5,1017.5,56.06666667,1658789457050000.0
3365.0,727.4120483,985.2144775,979.8225708,891.6021729,272.529236,998.030701,491.5,1017.5,56.08333333,1658789457066666.5
3366.0,727.3701782,985.4134521,980.1712036,891.9198608,272.529236,998.030701,491.5,1017.5,56.1,1658789457083333.2
3367.0,727.3701782,985.4134521,980.1712036,891.9198608,272.529236,998.030701,491.5,1017.5,56.11666667,1658789457100000.0
3368.0,727.5307007,985.9204102,980.1245117,892.1762695,272.529236,998.030701,491.5,1017.5,56.13333333,1658789457116666.5
3369.0,727.3608398,986.0343628,979.730896,893.0,272.40506,997.82135,491.5,1017.5,56.15,1658789457133333.5
3370.0,726.8986206,985.560791,979.730896,893.0,272.559937,998.001465,491.5,1017.5,56.16666667,1658789457150000.0
3371.0,726.8986206,985.560791,979.6082764,893.3126221,272.559937,998.001465,491.5,1017.5,56.18333333,1658789457166666.8
3372.0,726.8986206,985.560791,979.708313,893.5,272.559937,998.001465,491.5,1017.5,56.2,1658789457183333.5
3373.0,726.9364014,986.4381714,979.708313,893.5,272.559937,998.001465,491.5,1017.5,56.21666667,1658789457200000.0
3374.0,726.9769897,987.0516968,979.730896,894.0,272.559937,998.001465,491.5,1017.5,56.23333333,1658789457216666.8
3375.0,726.9769897,987.0516968,979.7590332,894.5,272.559937,998.001465,491.5,1017.5,56.25,1658789457233333.2
3376.0,726.9769897,987.0516968,979.7590332,894.5,272.559937,998.001465,491.5,1017.5,56.26666667,1658789457250000.0
3377.0,727.2774658,987.1820068,979.7590332,894.5,272.559937,998.001465,491.5,1017.5,56.28333333,1658789457266666.8
3378.0,727.3126221,987.3917236,979.833313,894.8687744,272.559937,998.001465,491.5,1017.5,56.3,1658789457283333.2
3379.0,727.3126221,987.3917236,980.3515625,895.1275024,272.559937,998.001465,491.5,1017.5,56.31666667,1658789457300000.0
3380.0,727.3126221,987.3917236,980.3515625,895.1275024,272.559937,998.001465,491.5,1017.5,56.33333333,1658789457316666.5
3381.0,727.3126221,987.3917236,980.9656372,895.6391602,272.40506,997.82135,491.5,1017.5,56.35,1658789457333333.2
3382.0,727.5,987.5,981.3917236,895.6873779,272.467804,997.908447,491.5,1017.5,56.36666667,1658789457350000.0
3383.0,727.5,987.5,980.9656372,895.6391602,272.467804,997.908447,491.5,1017.5,56.38333333,1658789457366666.5
3384.0,727.5,987.5,981.0162354,895.8883057,272.467804,997.908447,491.5,1017.5,56.4,1658789457383333.5
3385.0,727.5,987.5,981.2720337,896.0230103,272.467804,997.908447,491.5,1017.5,56.41666667,1658789457400000.0
3386.0,727.5,987.5,981.2720337,896.0230103,272.467804,997.908447,491.5,1017.5,56.43333333,1658789457416666.8
3387.0,727.5,987.5,981.5,896.0,272.467804,997.908447,491.5,1017.5,56.45,1658789457433333.5
3388.0,727.5,987.5,981.3763428,896.3311768,272.467804,997.908447,491.5,1017.5,56.46666667,1658789457450000.0
3389.0,727.6873779,987.6082764,981.5,896.8535767,272.467804,997.908447,491.5,1017.5,56.48333333,1658789457466666.8
3390.0,727.6873779,987.6082764,981.5,896.8535767,272.467804,997.908447,491.5,1017.5,56.5,1658789457483333.2
3391.0,727.6873779,987.6082764,981.5,896.8535767,272.467804,997.908447,491.5,1017.5,56.51666667,1658789457500000.0
3392.0,727.6873779,987.6082764,981.7948608,898.0,272.467804,997.908447,491.5,1017.5,56.53333333,1658789457516666.8
3393.0,727.6391602,988.0343628,981.6359253,898.3143921,272.467804,997.908447,491.5,1017.5,56.55,1658789457533333.2
3394.0,727.6391602,988.0343628,981.6359253,898.3143921,272.467804,997.908447,491.5,1017.5,56.56666667,1658789457550000.0
3395.0,727.6391602,988.0343628,981.6359253,898.3143921,272.467804,997.908447,491.5,1017.5,56.58333333,1658789457566666.5
3396.0,727.8724976,988.2203979,981.6359253,898.3143921,272.467804,997.908447,491.623413,1017.62341,56.6,1658789457583333.2
3397.0,728.0635986,988.4381714,982.0,898.5,272.467804,997.908447,491.623413,1017.62341,56.61666667,1658789457600000.0
3398.0,728.0357666,988.7212524,982.0,898.5,272.467804,997.908447,491.623413,1017.62341,56.63333333,1658789457616666.5
3399.0,728.2233887,988.5,982.2654419,898.6806641,272.467804,997.908447,491.623413,1017.62341,56.65,1658789457633333.5
3400.0,728.2233887,988.5,982.4423218,898.944458,272.467804,997.908447,491.623413,1017.62341,56.66666667,1658789457650000.0
3401.0,727.9198608,988.8287964,982.5800171,899.0422363,272.467804,997.908447,491.5,1018.0,56.68333333,1658789457666666.8
3402.0,728.0230103,989.0516968,982.5800171,899.0422363,272.467804,997.908447,491.623413,1017.62341,56.7,1658789457683333.5
3403.0,728.0,989.269104,982.8178101,898.8178101,272.467804,997.908447,491.623413,1017.62341,56.71666667,1658789457700000.0
3404.0,728.0,989.269104,982.8178101,898.8178101,272.467804,997.908447,491.623413,1017.62341,56.73333333,1658789457716666.8
3405.0,728.0,989.269104,982.9603271,898.9603271,272.467804,997.908447,491.5,1018.0,56.75,1658789457733333.2
3406.0,728.0,989.269104,982.8535767,899.5,272.467804,997.908447,491.5,1018.0,56.76666667,1658789457750000.0
3407.0,728.1715088,989.3892212,983.1190186,899.8571167,272.467804,997.908447,491.5,1018.0,56.78333333,1658789457766666.8
3408.0,728.1715088,989.3892212,983.1190186,899.8571167,272.467804,997.908447,491.5,1018.0,56.8,1658789457783333.2
3409.0,728.1715088,989.3892212,983.1390381,900.3394775,272.467804,997.908447,491.5,1018.0,56.81666667,1658789457800000.0
3410.0,728.1715088,989.3892212,983.3763428,900.3311768,272.467804,997.908447,491.5,1018.0,56.83333333,1658789457816666.5
3411.0,728.5,989.706604,983.3763428,900.3311768,272.467804,997.908447,491.5,1018.0,56.85,1658789457833333.2
3412.0,728.5,989.6853638,983.3763428,900.3311768,272.516235,998.079651,491.5,1018.0,56.86666667,1658789457850000.0
3413.0,728.3961182,989.8789063,983.6236572,900.6688232,272.516235,998.079651,491.5,1018.0,56.88333333,1658789457866666.5
3414.0,728.3961182,989.8789063,983.6236572,900.6688232,272.399689,998.399658,491.5,1018.0,56.9,1658789457883333.5
3415.0,728.3961182,989.8789063,983.6236572,900.6688232,272.360992,998.238098,491.5,1018.0,56.91666667,1658789457900000.0
3416.0,728.3961182,989.8789063,983.6236572,900.6688232,272.366821,998.185669,491.5,1018.0,56.93333333,1658789457916666.8
3417.0,728.5,990.0588989,983.5,901.0,272.268768,998.339355,491.5,1018.0,56.95,1658789457933333.5
3418.0,728.1054077,990.2620239,983.5,901.0,272.304016,998.5,491.5,1019.0,56.96666667,1658789457950000.0
3419.0,728.3823242,990.3970337,983.8225708,901.3978271,272.200012,998.518188,491.5,1018.0,56.98333333,1658789457966666.8
3420.0,728.3585815,990.3585815,983.8225708,901.3978271,272.200012,998.518188,491.5,1018.0,57.0,1658789457983333.2
3421.0,728.3585815,990.3585815,983.8225708,901.3978271,272.200012,998.518188,491.5,1018.0,57.01666667,1658789458000000.0
3422.0,728.3585815,990.3585815,983.8225708,901.3978271,272.200012,998.518188,491.5,1018.0,57.03333333,1658789458016666.8
3423.0,728.6325073,990.3657837,983.8225708,901.3978271,272.125,998.449097,491.5,1018.0,57.05,1658789458033333.2
3424.0,728.6325073,990.3657837,983.8571167,901.8809814,271.913177,998.364319,491.5,1018.0,57.06666667,1658789458050000.0
3425.0,728.6325073,990.3657837,983.8571167,901.8809814,271.913177,998.364319,491.5,1018.0,57.08333333,1658789458066666.5
3426.0,728.6325073,990.3657837,983.8571167,901.8809814,271.913177,998.364319,491.5,1018.0,57.1,1658789458083333.2
3427.0,728.4983521,990.5,983.9483032,902.0230103,271.913177,998.364319,491.5,1018.0,57.11666667,1658789458100000.0
3428.0,728.4983521,990.5,984.0,902.5,271.913177,998.364319,491.5,1018.0,57.13333333,1658789458116666.5
3429.0,728.6137695,990.6009521,984.0,902.5,272.007751,998.537964,491.5,1018.0,57.15,1658789458133333.5
3430.0,728.5025024,990.7872925,984.0,902.5,271.906555,998.920532,491.5,1018.0,57.16666667,1658789458150000.0
3431.0,728.5025024,990.7872925,984.0,902.5,272.238983,999.05188,491.5,1018.0,57.18333333,1658789458166666.8
3432.0,728.5025024,990.7872925,983.7590332,902.5,272.366821,999.293762,491.5,1018.0,57.2,1658789458183333.5
3433.0,728.5025024,990.7872925,983.6236572,902.6688232,273.222229,1000.32971,491.5,1018.0,57.21666667,1658789458200000.0
3434.0,728.333313,991.0055542,983.6236572,902.6688232,274.39032,1000.42657,491.5,1018.0,57.23333333,1658789458216666.8
3435.0,728.333313,991.0055542,983.6236572,902.6688232,274.849121,1001.28595,491.5,1019.0,57.25,1658789458233333.2
3436.0,728.333313,991.0055542,983.6236572,902.6688232,274.895386,1001.3103,491.360107,1018.16547,57.26666667,1658789458250000.0
3437.0,728.0789185,990.9544067,983.6236572,902.6688232,274.895386,1001.3103,491.5,1019.0,57.28333333,1658789458266666.8
3438.0,727.7190552,991.2920532,983.6236572,902.6688232,274.895386,1001.3103,491.376587,1018.37659,57.3,1658789458283333.2
3439.0,727.7190552,991.2920532,983.6236572,902.6688232,274.335083,1001.32281,491.5,1019.0,57.31666667,1658789458300000.0
3440.0,728.0789185,990.9544067,983.6236572,902.6688232,274.115234,1001.4787,491.360107,1018.16547,57.33333333,1658789458316666.5
3441.0,727.7190552,991.2920532,983.6236572,902.6688232,273.396576,1001.85809,491.5,1019.0,57.35,1658789458333333.2
3442.0,727.7190552,991.2920532,983.6236572,902.6688232,272.884766,1002.20746,491.5,1019.0,57.36666667,1658789458350000.0
3443.0,727.7190552,991.2920532,983.6236572,902.6688232,272.791016,1002.29877,491.5,1019.0,57.38333333,1658789458366666.5
3444.0,727.7190552,991.2920532,983.6236572,902.6688232,272.791016,1002.29877,491.5,1019.0,57.4,1658789458383333.5
3445.0,727.7190552,991.2920532,983.6236572,902.6688232,272.791016,1002.29877,491.5,1019.0,57.41666667,1658789458400000.0
3446.0,727.7190552,991.2920532,983.6236572,902.6688232,272.791016,1002.29877,491.5,1019.0,57.43333333,1658789458416666.8
3447.0,727.7190552,991.2920532,983.6236572,902.6688232,272.693726,1002.28259,491.5,1019.0,57.45,1658789458433333.5
3448.0,728.0789185,990.9544067,983.6236572,902.6688232,272.693726,1002.28259,491.5,1019.0,57.46666667,1658789458450000.0
3449.0,728.0789185,990.9544067,983.6236572,902.6688232,272.495087,1001.83826,491.360107,1018.16547,57.48333333,1658789458466666.8
3450.0,728.0789185,990.9544067,983.6236572,902.6688232,272.697632,1001.65936,491.360107,1018.16547,57.5,1658789458483333.2
3451.0,728.0789185,990.9544067,983.6236572,902.6688232,272.697632,1001.65936,491.360107,1018.16547,57.51666667,1658789458500000.0
3452.0,728.0789185,990.9544067,983.6236572,902.6688232,272.697632,1001.65936,491.360107,1018.16547,57.53333333,1658789458516666.8
3453.0,728.0959473,991.1767578,983.6236572,902.6688232,272.697632,1001.65936,491.360107,1018.16547,57.55,1658789458533333.2
3454.0,727.8261719,991.2854614,983.6236572,902.6688232,272.697632,1001.65936,491.360107,1018.16547,57.56666667,1658789458550000.0
3455.0,727.8261719,991.2854614,983.6236572,902.6688232,272.572815,1001.08252,491.5,1018.34869,57.58333333,1658789458566666.5
3456.0,727.8261719,991.2854614,983.6236572,902.6688232,272.371094,1000.85388,491.5,1018.34869,57.6,1658789458583333.2
3457.0,728.1181641,991.2091064,983.6236572,902.6688232,272.371094,1000.85388,491.5,1018.34869,57.61666667,1658789458600000.0
3458.0,728.3570557,991.2637939,983.6236572,902.6688232,272.371094,1000.85388,491.5,1018.34869,57.63333333,1658789458616666.5
3459.0,728.6278076,991.7471924,983.6236572,902.6688232,272.371094,1000.85388,491.5,1018.34869,57.65,1658789458633333.5
3460.0,729.0030518,991.9318237,983.5,902.8535767,272.371094,1000.85388,491.5,1018.34869,57.66666667,1658789458650000.0
3461.0,729.0030518,991.9318237,983.5,902.8535767,272.371094,1000.85388,491.5,1018.34869,57.68333333,1658789458666666.8
3462.0,728.7384644,992.0462646,983.6398926,903.1654663,272.371094,1000.85388,491.5,1018.34869,57.7,1658789458683333.5
3463.0,728.7384644,992.0462646,983.7590332,903.5,272.371094,1000.85388,491.5,1018.34869,57.71666667,1658789458700000.0
3464.0,728.7384644,992.0462646,983.7590332,903.5,272.371094,1000.85388,491.5,1018.34869,57.73333333,1658789458716666.8
3465.0,728.7384644,992.0462646,983.6205444,903.8134155,272.371094,1000.85388,491.5,1018.34869,57.75,1658789458733333.2
3466.0,728.7384644,992.0462646,983.6359253,904.3143921,272.371094,1000.85388,491.5,1018.34869,57.76666667,1658789458750000.0
3467.0,728.7384644,992.0462646,983.6359253,904.3143921,272.371094,1000.85388,491.5,1018.34869,57.78333333,1658789458766666.8
3468.0,728.6325073,992.3657837,983.6359253,904.3143921,272.375,1000.54999,491.5,1018.34869,57.8,1658789458783333.2
3469.0,728.6325073,992.3657837,983.7590332,904.5,272.375,1000.54999,491.5,1018.34869,57.81666667,1658789458800000.0
3470.0,728.6325073,992.3657837,983.7590332,904.5,272.375,1000.54999,491.5,1018.34869,57.83333333,1658789458816666.5
3471.0,728.6325073,992.3657837,984.0,904.5,272.375,1000.54999,491.5,1018.34869,57.85,1658789458833333.2
3472.0,728.6325073,992.3657837,984.0,904.5,272.0,1000.2818,491.5,1018.34869,57.86666667,1658789458850000.0
3473.0,728.6325073,992.3657837,984.2654419,904.6806641,272.0,1000.2818,491.5,1018.34869,57.88333333,1658789458866666.5
3474.0,728.6325073,992.3657837,984.2654419,904.6806641,272.0,1000.2818,491.5,1018.34869,57.9,1658789458883333.5
3475.0,728.6325073,992.3657837,984.2787476,904.9642334,272.0,1000.2818,491.5,1018.34869,57.91666667,1658789458900000.0
3476.0,728.6325073,992.3657837,984.2787476,904.9642334,272.0,1000.2818,491.5,1018.34869,57.93333333,1658789458916666.8
3477.0,728.6325073,992.3657837,984.2787476,904.9642334,272.098755,1000.388,491.5,1018.34869,57.95,1658789458933333.5
3478.0,728.7766113,992.5,985.322876,905.7589111,272.098755,1000.388,491.5,1019.0,57.96666667,1658789458950000.0
3479.0,728.7766113,992.5,985.322876,905.7589111,272.098755,1000.388,491.5,1019.0,57.98333333,1658789458966666.8
3480.0,728.5,992.5,985.3640747,906.3143921,272.098755,1000.388,491.5,1019.0,58.0,1658789458983333.2
3481.0,728.904541,993.2484741,985.3763428,906.3311768,272.208984,1000.34888,491.5,1019.0,58.01666667,1658789459000000.0
3482.0,729.1237183,993.3202515,985.0145874,906.2797852,272.208984,1000.34888,491.5,1019.0,58.03333333,1658789459016666.8
3483.0,728.8485107,993.6955566,985.3640747,906.6856079,271.983429,1000.35492,491.5,1019.0,58.05,1658789459033333.2
3484.0,729.0220337,994.1351929,985.3640747,906.6856079,271.983429,1000.35492,491.5,1019.0,58.06666667,1658789459050000.0
3485.0,729.0220337,994.1351929,984.9603271,907.4702148,271.983429,1000.35492,491.5,1019.0,58.08333333,1658789459066666.5
3486.0,729.0220337,994.1351929,985.1005859,907.7504883,271.983429,1000.35492,491.672363,1019.26782,58.1,1658789459083333.2
3487.0,728.7752686,994.1734619,984.9603271,908.0396729,271.983429,1000.35492,491.672363,1019.26782,58.11666667,1658789459100000.0
3488.0,728.5,994.2999878,984.9603271,908.0396729,271.983429,1000.35492,491.672363,1019.26782,58.13333333,1658789459116666.5
3489.0,728.5,994.2999878,985.7815552,908.3295898,271.983429,1000.35492,491.672363,1019.26782,58.15,1658789459133333.5
3490.0,728.5,994.2999878,986.0396729,908.3511963,271.983429,1000.35492,491.672363,1019.26782,58.16666667,1658789459150000.0
3491.0,728.611084,994.402771,986.0396729,908.3511963,271.983429,1000.35492,491.672363,1019.26782,58.18333333,1658789459166666.8
3492.0,728.8566895,994.3735962,986.0396729,908.3511963,271.983429,1000.35492,491.672363,1019.26782,58.2,1658789459183333.5
3493.0,729.1708984,994.7282715,986.1245117,908.4769897,271.893219,1000.25568,491.672363,1019.26782,58.21666667,1658789459200000.0
3494.0,728.8178711,994.6095581,985.8179932,909.2774658,271.893219,1000.25568,491.672363,1019.26782,58.23333333,1658789459216666.8
3495.0,728.9353638,994.8722534,986.4381714,909.3608398,271.893219,1000.25568,491.672363,1019.26782,58.25,1658789459233333.2
3496.0,728.7495728,995.1674805,986.3295898,909.7815552,271.893219,1000.25568,491.672363,1019.26782,58.26666667,1658789459250000.0
3497.0,728.7495728,995.1674805,986.4007568,909.9198608,271.893219,1000.25568,491.672363,1019.26782,58.28333333,1658789459266666.8
3498.0,728.7495728,995.1674805,986.4007568,909.9198608,271.893219,1000.25568,491.672363,1019.26782,58.3,1658789459283333.2
